,Unnamed: 0.1,Unnamed: 0,Empresas,Endereços,Link Maps,Tipo,Latitude,Longitude
1610,1911,1911,"Global Elétrica, Ferramentas e Serviços","R. Padre Januário, 398 - Inhaúma, Rio de Janeiro - RJ, 20765-140","https://www.google.com/maps/place/Global+El%C3%A9trica,+Ferramentas+e+Servi%C3%A7os/data=!4m7!3m6!1s0x997da35c182df9:0x2b972babe84ed455!8m2!3d-22.8739307!4d-43.2845574!16s%2Fg%2F11h7frxjdl!19sChIJ-S0YXKN9mQARVdRO6Ksrlys?authuser=0&hl=pt-BR&rclk=1",Loja de materiais elétricos,-22.8739307,-43.2845574
1611,1912,1912,Perez e Figueiredo,"Praça Constança, 16 - Inhaúma, Rio de Janeiro - RJ, 20761-180",https://www.google.com/maps/place/Perez+e+Figueiredo/data=!4m7!3m6!1s0x997c5d6df0124f:0xe6e213fc56ef14c1!8m2!3d-22.8740793!4d-43.2845737!16s%2Fg%2F11byyp_ccm!19sChIJTxLwbV18mQARwRTvVvwT4uY?authuser=0&hl=pt-BR&rclk=1,Loja de ferramentas,-22.8740793,-43.2845737
1612,1913,1913,WCK PARAFUSOS,"R. Teixeira de Macedo, 135 - Inhaúma, Rio de Janeiro - RJ, 20765-160",https://www.google.com/maps/place/WCK+PARAFUSOS/data=!4m7!3m6!1s0x997d2d6e5141d7:0x28aab1b3930ed819!8m2!3d-22.8720642!4d-43.2829264!16s%2Fg%2F11gsbhnppj!19sChIJ10FRbi19mQARGdgOk7Oxqig?authuser=0&hl=pt-BR&rclk=1,Loja de ferramentas,-22.8720642,-43.2829264
1613,1914,1914,Veppel Loja de Parafusos | Fixadores | Ferramentas,"Estrada Adhemar Bebiano, 1581 - Loja A - Inhaúma, Rio de Janeiro - RJ, 21051-070",https://www.google.com/maps/place/Veppel+Loja+de+Parafusos+%7C+Fixadores+%7C+Ferramentas/data=!4m7!3m6!1s0x997c6a09fcd23d:0x7aa8a85b6d1463de!8m2!3d-22.8734905!4d-43.2754371!16s%2Fg%2F11bwp1wxg_!19sChIJPdL8CWp8mQAR3mMUbVuoqHo?authuser=0&hl=pt-BR&rclk=1,Fornecedora de parafusos,-22.8734905,-43.2754371
1614,1915,1915,Madeireira Da Graça,"R. Padre Januário, 360 - Inhaúma, Rio de Janeiro - RJ, 20765-140",https://www.google.com/maps/place/Madeireira+Da+Gra%C3%A7a/data=!4m7!3m6!1s0x997c5c5ce112c9:0x54874335dc93dd8a!8m2!3d-22.8738213!4d-43.2841407!16s%2Fg%2F11p65rgp_4!19sChIJyRLhXFx8mQARit2T3DVDh1Q?authuser=0&hl=pt-BR&rclk=1,Loja de madeiras,-22.8738213,-43.2841407
1615,1916,1916,TRANGESSO,"Rua carmim cilina - Inhaúma, Rio de Janeiro - RJ, 20761-180",https://www.google.com/maps/place/TRANGESSO/data=!4m7!3m6!1s0x997ded81eb340b:0x7ed16eba2b53ea3e!8m2!3d-22.8694038!4d-43.2815479!16s%2Fg%2F11vlhwm44l!19sChIJCzTrge19mQARPupTK7pu0X4?authuser=0&hl=pt-BR&rclk=1,Loja de materiais para paredes de gesso,-22.8694038,-43.2815479
1616,1917,1917,Fer Fix 390 Com Ltda,"A, R. Padre Januário, 390 - Inhaúma, Rio de Janeiro - RJ, 20765-140",https://www.google.com/maps/place/Fer+Fix+390+Com+Ltda/data=!4m7!3m6!1s0x997c5c6b615fff:0xf49ff2dedd10822c!8m2!3d-22.8739597!4d-43.2843954!16s%2Fg%2F1tjdsk68!19sChIJ_19ha1x8mQARLIIQ3d7yn_Q?authuser=0&hl=pt-BR&rclk=1,Fornecedora de parafusos,-22.8739597,-43.2843954
1617,1919,1919,Materiais de Construção Poçacos,"R. Alice Freitas, 247 - Vaz Lobo, Rio de Janeiro - RJ, 21371-220",https://www.google.com/maps/place/Materiais+de+Constru%C3%A7%C3%A3o+Po%C3%A7acos/data=!4m7!3m6!1s0x997cc9bedbc4ad:0x390a26c6a599b129!8m2!3d-22.8584727!4d-43.3232602!16s%2Fg%2F1thl6nk2!19sChIJrcTbvsl8mQARKbGZpcYmCjk?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.8584727,-43.3232602
1618,1920,1920,BAZAR INNOVE MATERIAL DE CONSTRUÇÃO,"Estr. de Inhoaíba, 660 - Inhoaíba, Rio de Janeiro - RJ, 23063-010",https://www.google.com/maps/place/BAZAR+INNOVE+MATERIAL+DE+CONSTRU%C3%87%C3%83O/data=!4m7!3m6!1s0x9be462c58e6d4b:0xd8b10ac18ee71ddc!8m2!3d-22.9029171!4d-43.5956971!16s%2Fg%2F12ll4pt60!19sChIJS22OxWLkmwAR3B3njsEKsdg?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.9029171,-43.5956971
1619,1921,1921,Nando Materiais de Construção.,"R. Seabra Filho, 1215 - Inhoaíba, Rio de Janeiro - RJ, 23062-000",https://www.google.com/maps/place/Nando+Materiais+de+Constru%C3%A7%C3%A3o./data=!4m7!3m6!1s0x997b972210ec8b:0x4b9ef5aa14044cde!8m2!3d-22.8996183!4d-43.5978684!16s%2Fg%2F11f3h6x9b0!19sChIJi-wQIpd7mQAR3kwEFKr1nks?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.8996183,-43.5978684
1620,1922,1922,Pacheco Material De Construção,"Estr. de Inhoaíba, 9-27 - Inhoaíba, Rio de Janeiro - RJ, 23063-010",https://www.google.com/maps/place/Pacheco+Material+De+Constru%C3%A7%C3%A3o/data=!4m7!3m6!1s0x9be47c396a6591:0xeb872f5892881720!8m2!3d-22.903697!4d-43.5958447!16s%2Fg%2F11g6w6mw83!19sChIJkWVqOXzkmwARIBeIklgvh-s?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.903697,-43.5958447
1621,1923,1923,Mater L De Construcao,"Estr. de Inhoaíba - Inhoaíba, Rio de Janeiro - RJ, 23063-220",https://www.google.com/maps/place/Mater+L+De+Construcao/data=!4m7!3m6!1s0x9be386b059a993:0x322168a5dd26736!8m2!3d-22.8948603!4d-43.594028!16s%2Fg%2F11clhskfqh!19sChIJk6lZsIbjmwARNmfSXYoWIgM?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.8948603,-43.594028
1622,1924,1924,Grupo TMC Inhoaíba,"Av. Cesário de Melo, 7413 - Inhoaíba, Rio de Janeiro - RJ, 23056-000",https://www.google.com/maps/place/Grupo+TMC+Inhoa%C3%ADba/data=!4m7!3m6!1s0x9be4eea477e259:0x1751dc1fa3027691!8m2!3d-22.9144505!4d-43.6008149!16s%2Fg%2F1tj_6gbs!19sChIJWeJ3pO7kmwARkXYCox_cURc?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.9144505,-43.6008149
1623,1925,1925,Material de Construção Zeca Pacheco,"R. do Goiabal, 01 - Inhoaíba, Rio de Janeiro - RJ, 23063-650",https://www.google.com/maps/place/Material+de+Constru%C3%A7%C3%A3o+Zeca+Pacheco/data=!4m7!3m6!1s0x9be47c4754b689:0x6753bb902a00b901!8m2!3d-22.9039538!4d-43.5958277!16s%2Fg%2F11c6tvkdvs!19sChIJibZUR3zkmwARAbkAKpC7U2c?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.9039538,-43.5958277
1624,1926,1926,Andrilas Bazar,"Estr. de Inhoaíba, 66 - Inhoaíba, Rio de Janeiro - RJ, 23063-010",https://www.google.com/maps/place/Andrilas+Bazar/data=!4m7!3m6!1s0x9be47ec32e9bff:0x94fc61db2e6c44f8!8m2!3d-22.9011841!4d-43.5953878!16s%2Fg%2F1pv2qpr65!19sChIJ_5suw37kmwAR-ERsLtth_JQ?authuser=0&hl=pt-BR&rclk=1,Fornecedor de materiais de construção,-22.9011841,-43.5953878
1625,1927,1927,Ticão da construção,"Estr. do Campinho, 3751 - Cosmos, Rio de Janeiro - RJ, 23068-033",https://www.google.com/maps/place/Tic%C3%A3o+da+constru%C3%A7%C3%A3o/data=!4m7!3m6!1s0x9be319a61311f9:0xbd4d548e2ceef9b7!8m2!3d-22.8884486!4d-43.5978937!16s%2Fg%2F11rs0bfh06!19sChIJ-RETphnjmwARt_nuLI5UTb0?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.8884486,-43.5978937
1626,1928,1928,Forte Canaã Material de Construção,"Av. Cesário de Melo, 7673 - Inhoaíba, Rio de Janeiro - RJ, 23059-001",https://www.google.com/maps/place/Forte+Cana%C3%A3+Material+de+Constru%C3%A7%C3%A3o/data=!4m7!3m6!1s0x9be4f4abf47bf3:0xf1328b1998fbfc84!8m2!3d-22.9145722!4d-43.6036246!16s%2Fg%2F1ptvzywtd!19sChIJ83v0q_TkmwARhPz7mBmLMvE?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.9145722,-43.6036246
1627,1929,1929,Material de construção hiper economia,"Rua João Silva Santos - Inhoaíba, Rio de Janeiro - RJ, 23059-510",https://www.google.com/maps/place/Material+de+constru%C3%A7%C3%A3o+hiper+economia/data=!4m7!3m6!1s0x9be5d574d02f45:0xb808a7415415f004!8m2!3d-22.9117529!4d-43.5946789!16s%2Fg%2F11vf500m6w!19sChIJRS_QdNXlmwARBPAVVEGnCLg?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.9117529,-43.5946789
1628,1930,1930,Material de Construção Vila Esperança,"R. Prof. Souza Moreira, 62 - Inhoaíba, Rio de Janeiro - RJ, 23059-540",https://www.google.com/maps/place/Material+de+Constru%C3%A7%C3%A3o+Vila+Esperan%C3%A7a/data=!4m7!3m6!1s0x9be463e78b5003:0x6c12749e26351a7!8m2!3d-22.911809!4d-43.5953344!16s%2Fg%2F11c1xfp25f!19sChIJA1CL52PkmwARp1Fj4kknwQY?authuser=0&hl=pt-BR&rclk=1,Fornecedor de materiais de construção,-22.911809,-43.5953344
1629,1931,1931,Forte da Construção,"Estr. de Inhoaíba, 660 - Inhoaíba, Rio de Janeiro - RJ, 23063-010",https://www.google.com/maps/place/Forte+da+Constru%C3%A7%C3%A3o/data=!4m7!3m6!1s0x9be462cf102fc5:0x712506f1abe428b0!8m2!3d-22.9028894!4d-43.595695!16s%2Fg%2F1tvr_yy1!19sChIJxS8Qz2LkmwARsCjkq_EGJXE?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.9028894,-43.595695
1630,1932,1932,Material de Construcao Central de Cosmos,"Praça Igara, 12 - Cosmos, Rio de Janeiro - RJ, 23060-390",https://www.google.com/maps/place/Material+de+Construcao+Central+de+Cosmos/data=!4m7!3m6!1s0x9be4eb4d660df1:0xc628acd43774e93f!8m2!3d-22.9118738!4d-43.6148702!16s%2Fg%2F1v7pzq3_!19sChIJ8Q1mTevkmwARP-l0N9SsKMY?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.9118738,-43.6148702
1631,1933,1933,Nova Canaã Material de Construção,"Av. Cesário de Melo, 8612 - Cosmos, Rio de Janeiro - RJ, 23055-002",https://www.google.com/maps/place/Nova+Cana%C3%A3+Material+de+Constru%C3%A7%C3%A3o/data=!4m7!3m6!1s0x9be46410d50103:0xd1ed673b09a22401!8m2!3d-22.9161181!4d-43.6125205!16s%2Fg%2F1tdn0r8p!19sChIJAwHVEGTkmwARASSiCTtn7dE?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.9161181,-43.6125205
1632,1934,1934,Solução bazar,"Estr. de Inhoaíba, 853 - Inhoaíba, Rio de Janeiro - RJ, 23063-970",https://www.google.com/maps/place/Solu%C3%A7%C3%A3o+bazar/data=!4m7!3m6!1s0x9be5bef7c18acd:0x4d0331cc35d4f03c!8m2!3d-22.8995692!4d-43.5949335!16s%2Fg%2F11n0ms8mlc!19sChIJzYrB977lmwARPPDUNcwxA00?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.8995692,-43.5949335
1633,1935,1935,Real Líder,"Estr. de Inhoaíba, 2000 - Inhoaíba, Rio de Janeiro - RJ, 23063-010",https://www.google.com/maps/place/Real+L%C3%ADder/data=!4m7!3m6!1s0x9be47c4688d867:0xed72163759a10368!8m2!3d-22.9041661!4d-43.5959521!16s%2Fg%2F11ddwyzc0v!19sChIJZ9iIRnzkmwARaAOhWTcWcu0?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.9041661,-43.5959521
1634,1936,1936,Primu's Materiais de Construção,"Cosmos, Rio de Janeiro - RJ, 23060-360",https://www.google.com/maps/place/Primu%27s+Materiais+de+Constru%C3%A7%C3%A3o/data=!4m7!3m6!1s0x9be4853982f037:0x64a7b233fb597582!8m2!3d-22.9018963!4d-43.607988!16s%2Fg%2F11h0029hlf!19sChIJN_CCOYXkmwARgnVZ-zOyp2Q?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.9018963,-43.607988
1635,1937,1937,O Carecão Casa e Costrução,"R. Cosmos, 348 - Cosmos, Rio de Janeiro - RJ, 23060-400",https://www.google.com/maps/place/O+Carec%C3%A3o+Casa+e+Costru%C3%A7%C3%A3o/data=!4m7!3m6!1s0x9be49487c38781:0xf441fabea6a36fdb!8m2!3d-22.9084909!4d-43.6139635!16s%2Fg%2F11clhrc2xv!19sChIJgYfDh5TkmwAR22-jpr76QfQ?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.9084909,-43.6139635
1636,1938,1938,Eskinão Do Pizo,"Estr. de Inhoaíba - Inhoaíba, Rio de Janeiro - RJ, 23063-220",https://www.google.com/maps/place/Eskin%C3%A3o+Do+Pizo/data=!4m7!3m6!1s0x9be386b0f4316f:0xc37f5058bfb20dcc!8m2!3d-22.8946873!4d-43.5938158!16s%2Fg%2F11hz8z3zmn!19sChIJbzH0sIbjmwARzA2yv1hQf8M?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.8946873,-43.5938158
1637,1939,1939,Duca Materiais de Construção,"Estr. de Inhoaíba, s/n - Qd 02 lt 01 - Inhoaíba, Rio de Janeiro - RJ, 23063-010",https://www.google.com/maps/place/Duca+Materiais+de+Constru%C3%A7%C3%A3o/data=!4m7!3m6!1s0x9be47f24cd3263:0x21b9db8640d3bb92!8m2!3d-22.8979935!4d-43.5941515!16s%2Fg%2F11b6j39633!19sChIJYzLNJH_kmwARkrvTQIbbuSE?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.8979935,-43.5941515
1638,1940,1940,Central de Inhoaíba,"Rua Filomena (Nova Cidade), 33 - Inhoaíba, Rio de Janeiro - RJ, 23064-370",https://www.google.com/maps/place/Central+de+Inhoa%C3%ADba/data=!4m7!3m6!1s0x9be4634ad502ab:0x34783fa1058ef016!8m2!3d-22.9076611!4d-43.5953854!16s%2Fg%2F11cltvlmm7!19sChIJqwLVSmPkmwARFvCOBaE_eDQ?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.9076611,-43.5953854
1639,1941,1941,Skina da Construção,"Estr. do Campinho, 6185 - Inhoaíba, Rio de Janeiro - RJ, 23066-540",https://www.google.com/maps/place/Skina+da+Constru%C3%A7%C3%A3o/data=!4m7!3m6!1s0x9be35e08838609:0x598d6872d7b2c013!8m2!3d-22.885498!4d-43.6193162!16s%2Fg%2F11f1wf_n5k!19sChIJCYaDCF7jmwARE8Cy13JojVk?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.885498,-43.6193162
1640,1942,1942,TMC DIGITAL - GRUPO CAMPO GRANDE,"Av. Cesário de Melo, 7417 - Inhoaíba, Rio de Janeiro - RJ, 23057-017",https://www.google.com/maps/place/TMC+DIGITAL+-+GRUPO+CAMPO+GRANDE/data=!4m7!3m6!1s0x9be5ac58cbcbeb:0xf4a9eee7370db392!8m2!3d-22.9144873!4d-43.6007979!16s%2Fg%2F11vp_rnk5m!19sChIJ68vLWKzlmwARkrMNN-fuqfQ?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.9144873,-43.6007979
1641,1943,1943,Realeza Material de Construção,"R. Realeza, 1 - Inhoaíba, Rio de Janeiro - RJ, 23061-515",https://www.google.com/maps/place/Realeza+Material+de+Constru%C3%A7%C3%A3o/data=!4m7!3m6!1s0x9be4f57bc31673:0xd7e81efbec5372f3!8m2!3d-22.9177501!4d-43.5993935!16s%2Fg%2F11c2ng0ml3!19sChIJcxbDe_XkmwAR83JT7Pse6Nc?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.9177501,-43.5993935
1642,1944,1944,Material de Construção Renascer,"Rua Conceição do Castelo, R. Setenta V Carioca, 21 - S/N, Rio de Janeiro - RJ, 23056-040",https://www.google.com/maps/place/Material+de+Constru%C3%A7%C3%A3o+Renascer/data=!4m7!3m6!1s0x9be4f43cc89a77:0xf778adebc0587098!8m2!3d-22.918845!4d-43.602517!16s%2Fg%2F11c2p4fzsq!19sChIJd5rIPPTkmwARmHBYwOutePc?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.918845,-43.602517
1643,1945,1945,Construsonho,"Rua João Silva Santos, 01 - Inhoaíba, Rio de Janeiro - RJ, 23059-510",https://www.google.com/maps/place/Construsonho/data=!4m7!3m6!1s0x9be463f7c9f657:0x9cd7ed18e2538a40!8m2!3d-22.9115063!4d-43.5944048!16s%2Fg%2F11clv6lmx4!19sChIJV_bJ92PkmwARQIpT4hjt15w?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.9115063,-43.5944048
1644,1946,1946,Reis equipamentos,"Av. Cesário de Melo, 7374A - Inhoaíba, Rio de Janeiro - RJ, 23059-001",https://www.google.com/maps/place/Reis+equipamentos/data=!4m7!3m6!1s0x9be599d70f40d1:0x18ba20be6f4ffce1!8m2!3d-22.9139621!4d-43.6012705!16s%2Fg%2F11txjggg0m!19sChIJ0UAP15nlmwAR4fxPb74guhg?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.9139621,-43.6012705
1645,1947,1947,Vergalhão,"R. Guarujá, 14 - Inhoaíba, Rio de Janeiro - RJ, 23060-660",https://www.google.com/maps/place/Vergalh%C3%A3o/data=!4m7!3m6!1s0x9be4628ae0c547:0x36e8305b27aa538c!8m2!3d-22.9092099!4d-43.5979739!16s%2Fg%2F11bv1bl8g6!19sChIJR8XgimLkmwARjFOqJ1sw6DY?authuser=0&hl=pt-BR&rclk=1,Loja de ferramentas,-22.9092099,-43.5979739
1646,1948,1948,Ferragens e Ferramentas São José,"R. Seabra Filho, 215 - Inhoaíba, Rio de Janeiro - RJ, 23062-000",https://www.google.com/maps/place/Ferragens+e+Ferramentas+S%C3%A3o+Jos%C3%A9/data=!4m7!3m6!1s0x9be462a311d477:0xf70815b960d8e051!8m2!3d-22.9075537!4d-43.5985265!16s%2Fg%2F11bwd2q7hv!19sChIJd9QRo2LkmwARUeDYYLkVCPc?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.9075537,-43.5985265
1647,1949,1949,Loja Pedreirão Nova Cidade,"R. das Esmeraldas, 5 - Inhoaíba, Rio de Janeiro - RJ, 23064-040",https://www.google.com/maps/place/Loja+Pedreir%C3%A3o+Nova+Cidade/data=!4m7!3m6!1s0x9be5fad50b38c1:0x63902bb73ab559ca!8m2!3d-22.9035559!4d-43.5885412!16s%2Fg%2F11t2sjmwtr!19sChIJwTgL1frlmwARylm1OrcrkGM?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.9035559,-43.5885412
1648,1950,1950,Casa Nova Bazar,"Av. Cesário de Melo, 7656 - Loja D - Inhoaíba, Rio de Janeiro - RJ, 23059-001",https://www.google.com/maps/place/Casa+Nova+Bazar/data=!4m7!3m6!1s0x9be48b5497aaeb:0xa3c9d0146771aa3b!8m2!3d-22.9142369!4d-43.6036956!16s%2Fg%2F1ptygm05w!19sChIJ66qXVIvkmwARO6pxZxTQyaM?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.9142369,-43.6036956
1649,1951,1951,Gida Material De Construção,"R. F (Cj Icurana), N° 37 - Inhoaíba, Rio de Janeiro - RJ, 23057-680",https://www.google.com/maps/place/Gida+Material+De+Constru%C3%A7%C3%A3o/data=!4m7!3m6!1s0x9be4f255ebbdc7:0x73223317134f4f1c!8m2!3d-22.9158264!4d-43.6065882!16s%2Fg%2F11fmdlpv21!19sChIJx73rVfLkmwARHE9PExczInM?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.9158264,-43.6065882
1650,1952,1952,Loja do val,"R. Icurana, 404 - Cosmos, Rio de Janeiro - RJ, 23059-340",https://www.google.com/maps/place/Loja+do+val/data=!4m7!3m6!1s0x9be59128d033d1:0x997ee1786488f147!8m2!3d-22.9214539!4d-43.6071691!16s%2Fg%2F11r872y438!19sChIJ0TPQKJHlmwARR_GIZHjhfpk?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.9214539,-43.6071691
1651,1953,1953,Madeiras para construção no Rio de Janeiro - Deck Madeiras,"Av. Cesário de Melo, 11468 - Paciência, Rio de Janeiro - RJ, 23580-250",https://www.google.com/maps/place/Madeiras+para+constru%C3%A7%C3%A3o+no+Rio+de+Janeiro+-+Deck+Madeiras/data=!4m7!3m6!1s0x9bfad63de90069:0x7bc9d1682ee56c!8m2!3d-22.9190239!4d-43.6414381!16s%2Fg%2F1tdpbvf3!19sChIJaQDpPdb6mwARbOUuaNHJewA?authuser=0&hl=pt-BR&rclk=1,Loja de madeiras,-22.9190239,-43.6414381
1652,1954,1954,Farol Do Encanamento.Materiais De Construcāo.,"Estr. do Encanamento, 843 - Cosmos, Rio de Janeiro - RJ, 23060-000",https://www.google.com/maps/place/Farol+Do+Encanamento.Materiais+De+Construc%C4%81o./data=!4m7!3m6!1s0x9be37ccfc1cfd1:0xbf92005ce9db41fb!8m2!3d-22.8907409!4d-43.608209!16s%2Fg%2F11c575jb7p!19sChIJ0c_Bz3zjmwAR-0Hb6VwAkr8?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.8907409,-43.608209
1653,1955,1955,Dos Anjos Material De Construção,"R. Framboesa, 20 - quadra F - Cosmos, Rio de Janeiro - RJ, 23061-522",https://www.google.com/maps/place/Dos+Anjos+Material+De+Constru%C3%A7%C3%A3o/data=!4m7!3m6!1s0x9be49a9b180d8b:0xad26dca8c1a9da2b!8m2!3d-22.908741!4d-43.618015!16s%2Fg%2F11h9cx992k!19sChIJiw0Ym5rkmwARK9qpwajcJq0?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.908741,-43.618015
1654,1956,1956,JR Materiais de Construção,"Estr. de Paciência, 2010 - Cosmos, Rio de Janeiro - RJ, 23066-272",https://www.google.com/maps/place/JR+Materiais+de+Constru%C3%A7%C3%A3o/data=!4m7!3m6!1s0x9be5862f525359:0x1240727730547574!8m2!3d-22.8952852!4d-43.614859!16s%2Fg%2F11ll48530n!19sChIJWVNSL4blmwARdHVUMHdyQBI?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.8952852,-43.614859
1655,1957,1957,Telhadão de Cosmos Material de Construção,"Estr. de Paciência, 1240 - Cosmos, Rio de Janeiro - RJ, 23580-250",https://www.google.com/maps/place/Telhad%C3%A3o+de+Cosmos+Material+de+Constru%C3%A7%C3%A3o/data=!4m7!3m6!1s0x9be59a12e27245:0x2325f7ee7f5c2421!8m2!3d-22.9032314!4d-43.6141361!16s%2Fg%2F11j3h_vvfh!19sChIJRXLiEprlmwARISRcf-73JSM?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.9032314,-43.6141361
1656,1958,1958,Tutoia 520 Ferragens,"Caminho de Tutóia, 520 - lj. 2 - Cosmos, Rio de Janeiro - RJ, 23060-275",https://www.google.com/maps/place/Tutoia+520+Ferragens/data=!4m7!3m6!1s0x9be37fa22ea6c9:0xf527346ff6910c88!8m2!3d-22.8946583!4d-43.6007786!16s%2Fg%2F11c2nnr8h4!19sChIJyaYuon_jmwARiAyR9m80J_U?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.8946583,-43.6007786
1657,1960,1960,super nova material de construcao,"R. Cosmos, 45 - Cosmos, Rio de Janeiro - RJ, 23060-400",https://www.google.com/maps/place/super+nova+material+de+construcao/data=!4m7!3m6!1s0x9be564ee00ed0b:0x8a75b67613a15f1e!8m2!3d-22.9114342!4d-43.6146!16s%2Fg%2F11fsnh9rw0!19sChIJC-0A7mTlmwARHl-hE3a2dYo?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.9114342,-43.6146
1658,1961,1961,Supernova Bazar e Construção,"Rua Iguaraçu, 119 - D - Cosmos, Rio de Janeiro - RJ, 23060-440",https://www.google.com/maps/place/Supernova+Bazar+e+Constru%C3%A7%C3%A3o/data=!4m7!3m6!1s0x9be49354676653:0x3f5d97abbab5bb30!8m2!3d-22.9108645!4d-43.6133059!16s%2Fg%2F11bvt29tx8!19sChIJU2ZnVJPkmwARMLu1uquXXT8?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.9108645,-43.6133059
1659,1962,1962,Tijolão Fábrica de Lajes e Material de Construção,"Estr. de Paciência, 15 - Qd 17 - Cosmos, Rio de Janeiro - RJ, 23066-272",https://www.google.com/maps/place/Tijol%C3%A3o+F%C3%A1brica+de+Lajes+e+Material+de+Constru%C3%A7%C3%A3o/data=!4m7!3m6!1s0x9be4c6ecf78155:0x852ce1f2f1aa48dd!8m2!3d-22.9102911!4d-43.6241409!16s%2Fg%2F11ckx2r578!19sChIJVYH37MbkmwAR3Uiq8fLhLIU?authuser=0&hl=pt-BR&rclk=1,Fabricante,-22.9102911,-43.6241409
1660,1963,1963,BAZAR TÓIA - Material de Construção,"Ac. Caminho da Tutóia, 12 - Inhoaíba, Rio de Janeiro - RJ, 23060-275",https://www.google.com/maps/place/BAZAR+T%C3%93IA+-+Material+de+Constru%C3%A7%C3%A3o/data=!4m7!3m6!1s0x9be3657bafd45b:0x8ff690bd7b74c2ed!8m2!3d-22.8936296!4d-43.5976557!16s%2Fg%2F11w1qv3d5j!19sChIJW9Sve2XjmwAR7cJ0e72Q9o8?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.8936296,-43.5976557
1661,1964,1964,Bazar Mais Obra,"Maria Luiza - R. Gentil de Ouro, 511A - loja 2 - Inhoaíba, Rio de Janeiro - RJ, 23063-340",https://www.google.com/maps/place/Bazar+Mais+Obra/data=!4m7!3m6!1s0x9be338d769f4b1:0x179a4d25886c0b97!8m2!3d-22.8981395!4d-43.5867655!16s%2Fg%2F11vdfdkngg!19sChIJsfRp1zjjmwARlwtsiCVNmhc?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.8981395,-43.5867655
1662,1965,1965,VERGALHÃO,"Av. Cesário de Melo, 9765 - Cosmos, Rio de Janeiro - RJ, 23585-125",https://www.google.com/maps/place/VERGALH%C3%83O/data=!4m7!3m6!1s0x9be4c4a43f00db:0x9c5de0265746d9e8!8m2!3d-22.9163947!4d-43.6235556!16s%2Fg%2F1ptymk_x_!19sChIJ2wA_pMTkmwAR6NlGVybgXZw?authuser=0&hl=pt-BR&rclk=1,Loja de ferragens,-22.9163947,-43.6235556
1663,1966,1966,ALIANÇA FERRAGENS,"Av. Cesário de Melo, 7136 - Loja 1 - Inhoaíba, Rio de Janeiro - RJ, 23059-001",https://www.google.com/maps/place/ALIAN%C3%87A+FERRAGENS/data=!4m7!3m6!1s0x9be52317a07ecd:0xa1fd0bbd0166acc9!8m2!3d-22.9136662!4d-43.5985288!16s%2Fg%2F11rq9rs6s5!19sChIJzX6gFyPlmwARyaxmAb0L_aE?authuser=0&hl=pt-BR&rclk=1,Loja de ferragens,-22.9136662,-43.5985288
